timestamp,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,cur_ax,cur_ay,cur_az,not_use,not_use,cur_yaw,des_yaw,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_acc_x,des_acc_y,des_acc_z
1712840644687136662,48.5621,105.499,33.9414,0.557656,-0.00760393,-0.425799,2.96404,0.0542622,-2.00662,0,0,0.0131359,0.0316328,48.6374,105.499,33.9233,0.779217,0.0198824,-0.491782,2.16489,0.348591,-1.82134
1712840644707370784,48.5739,105.498,33.9325,0.617411,-0.00617089,-0.466389,3.00936,0.0898459,-2.05026,0,0,0.0128397,0.0350407,48.6535,105.499,33.9132,0.822102,0.0272489,-0.528002,2.12488,0.387825,-1.80083
1712840644727106854,48.5868,105.498,33.9228,0.677963,-0.0039792,-0.507705,3.04414,0.130055,-2.07916,0,0,0.0125483,0.0384787,48.6703,105.5,33.9022,0.864263,0.0353861,-0.563823,2.09237,0.425658,-1.78145
1712840644747102016,48.601,105.498,33.9122,0.73911,-0.000941479,-0.549473,3.06878,0.174342,-2.09585,0,0,0.0123152,0.0419585,48.688,105.501,33.8906,0.905845,0.0442661,-0.599267,2.06709,0.462124,-1.76317
1712840644767181154,48.6164,105.498,33.9008,0.800644,0.00301711,-0.591466,3.08265,0.222019,-2.10201,0,0,0.0122063,0.0454874,48.7066,105.502,33.8783,0.946993,0.0538621,-0.634356,2.04878,0.497253,-1.74593
1712840644787338803,48.633,105.498,33.8885,0.862342,0.00795699,-0.633485,3.08526,0.272345,-2.09845,0,0,0.0122903,0.0490608,48.7259,105.503,33.8652,0.987763,0.0640628,-0.668937,2.02942,0.52297,-1.71249
1712840644807076912,48.6509,105.499,33.8754,0.923995,0.0139251,-0.675305,3.07852,0.324748,-2.08112,0,0,0.0126292,0.0526779,48.7461,105.504,33.8515,1.02821,0.0747866,-0.702869,2.01673,0.549547,-1.68102
1712840644827272862,48.67,105.499,33.8615,0.985425,0.0209555,-0.71664,3.06276,0.378408,-2.05095,0,0,0.0132852,0.0562553,48.767,105.506,33.8371,1.06848,0.0860501,-0.736191,2.01049,0.576931,-1.65147
1712840644850434424,48.6903,105.5,33.8468,1.04644,0.0290634,-0.757286,3.03755,0.432377,-2.01203,0,0,0.0143113,0.0597582,48.7888,105.508,33.8221,1.1079,0.0976226,-0.768506,1.93338,0.580658,-1.58085
1712840644867232789,48.7118,105.5,33.8312,1.10687,0.0382468,-0.797085,3.0044,0.485903,-1.96502,0,0,0.0157312,0.0631201,48.8113,105.51,33.8064,1.14588,0.10929,-0.799456,1.86635,0.58637,-1.51487
1712840644887183206,48.7345,105.501,33.8149,1.16657,0.048492,-0.83581,2.96467,0.538272,-1.9066,0,0,0.0175839,0.0664014,48.8346,105.512,33.7901,1.18262,0.12109,-0.829131,1.80907,0.593984,-1.45336
1712840644908051356,48.756,105.502,33.7996,1.21955,0.0585902,-0.869606,2.92044,0.583389,-1.84733,0,0,0.0196725,0.0695581,48.8586,105.515,33.7732,1.2183,0.133061,-0.857619,1.76122,0.603417,-1.39621
1712840644927138096,48.781,105.503,33.7818,1.27737,0.0707322,-0.905871,2.85882,0.630184,-1.77864,0,0,0.0224866,0.0726444,48.8834,105.518,33.7558,1.25361,0.145159,-0.884793,1.77009,0.606547,-1.32148
1712840644947134074,48.8071,105.505,33.7633,1.33389,0.0837876,-0.940538,2.79243,0.67493,-1.68496,0,0,0.0257921,0.0755479,48.9088,105.521,33.7378,1.28913,0.157331,-0.910492,1.78219,0.610941,-1.24881
1712840644967246030,48.8343,105.507,33.7442,1.38904,0.0977131,-0.973142,2.72099,0.717036,-1.57411,0,0,0.0295139,0.0784069,48.9349,105.524,33.7194,1.32492,0.169604,-0.934759,1.79738,0.616552,-1.17817
1712840644986989542,48.8627,105.509,33.7244,1.44271,0.112448,-1.00344,2.64566,0.755736,-1.45543,0,0,0.0335411,0.0811116,48.9618,105.527,33.7005,1.36061,0.18182,-0.957434,1.77289,0.605502,-1.0899
1712840645007175651,48.892,105.511,33.7041,1.49486,0.127919,-1.03132,2.56959,0.790677,-1.3338,0,0,0.0377509,0.0836197,48.9893,105.531,33.6811,1.39587,0.193842,-0.978374,1.75304,0.59713,-1.0046
1712840645027172485,48.9224,105.514,33.6832,1.54551,0.144048,-1.05678,2.49486,0.821389,-1.21241,0,0,0.0420479,0.0860432,49.0176,105.535,33.6613,1.43077,0.205723,-0.997638,1.73769,0.591345,-0.922227
1712840645047122603,48.9539,105.517,33.6618,1.59467,0.160744,-1.07982,2.42216,0.847344,-1.09304,0,0,0.0463642,0.0883186,49.0466,105.539,33.6412,1.4654,0.217513,-1.01528,1.72669,0.588053,-0.842713
1712840645067448790,48.9862,105.52,33.64,1.64241,0.177909,-1.1005,2.35134,0.868167,-0.976468,0,0,0.0506493,0.090434,49.0762,105.544,33.6207,1.49923,0.229145,-1.03148,1.65738,0.575559,-0.77769
1712840645087159826,49.0195,105.524,33.6178,1.68871,0.195424,-1.11901,2.27811,0.88237,-0.876585,0,0,0.0548612,0.0925043,49.1065,105.548,33.6,1.53175,0.240551,-1.0464,1.59574,0.565526,-0.714381
1712840645107245590,49.0538,105.528,33.5953,1.73352,0.213165,-1.13563,2.20266,0.890643,-0.786224,0,0,0.0589768,0.0944826,49.1375,105.553,33.5789,1.56311,0.251782,-1.06007,1.54153,0.55787,-0.652759
1712840645127126360,49.0889,105.533,33.5724,1.77679,0.231015,-1.15049,2.12338,0.893498,-0.700887,0,0,0.0629917,0.0962998,49.169,105.559,33.5576,1.59346,0.262882,-1.07252,1.49452,0.552506,-0.592802
1712840645147294469,49.1248,105.537,33.5492,1.81842,0.248873,-1.16366,2.0389,0.89154,-0.617172,0,0,0.066901,0.0981345,49.2012,105.564,33.536,1.62248,0.274013,-1.08362,1.40892,0.560811,-0.517819
1712840645167196935,49.1616,105.543,33.5259,1.85831,0.266652,-1.17515,1.94892,0.885661,-0.531203,0,0,0.0706914,0.0999295,49.2339,105.57,33.5142,1.64988,0.285322,-1.09327,1.33296,0.570389,-0.447712
1712840645187080000,49.1991,105.548,33.5022,1.89634,0.28428,-1.18489,1.85247,0.876741,-0.443184,0,0,0.0743455,0.101762,49.2672,105.575,33.4923,1.67586,0.296836,-1.10156,1.26635,0.581175,-0.382344
1712840645207183184,49.2374,105.554,33.4785,1.93236,0.301709,-1.19286,1.74888,0.865838,-0.354138,0,0,0.0778457,0.103671,49.301,105.581,33.4702,1.70045,0.308772,-1.10889,1.19409,0.612321,-0.350977
1712840645227101223,49.2764,105.56,33.4545,1.96623,0.318899,-1.19915,1.63625,0.852993,-0.277171,0,0,0.0811792,0.105614,49.3352,105.588,33.4479,1.72368,0.321324,-1.11561,1.13133,0.642707,-0.321109
1712840645247221548,49.3161,105.567,33.4305,1.99777,0.335828,-1.204,1.51668,0.840045,-0.209632,0,0,0.0843374,0.107774,49.3699,105.594,33.4256,1.74576,0.334476,-1.12175,1.07777,0.672331,-0.292702
1712840645267128849,49.3563,105.574,33.4064,2.02687,0.352513,-1.20757,1.39279,0.828866,-0.148334,0,0,0.0873217,0.110041,49.405,105.601,33.4031,1.76685,0.348212,-1.12733,1.03312,0.701187,-0.265715
1712840645288294925,49.3971,105.581,33.3822,2.05347,0.369003,-1.20997,1.26709,0.820734,-0.0925486,0,0,0.0901518,0.112483,49.4406,105.608,33.3805,1.7882,0.363809,-1.13187,1.10147,0.857214,-0.188331
1712840645307098300,49.4384,105.588,33.358,2.07759,0.385389,-1.21108,1.14617,0.819148,-0.0128794,0,0,0.0928568,0.115249,49.4766,105.616,33.3578,1.8109,0.382448,-1.13486,1.1686,1.0054,-0.111222
1712840645327139888,49.4802,105.596,33.3338,2.09937,0.401829,-1.21035,1.03323,0.826457,0.086174,0,0,0.0954336,0.11853,49.513,105.624,33.3351,1.83494,0.403974,-1.13632,1.2345,1.14591,-0.0344304
1712840645347405499,49.5224,105.604,33.3096,2.119,0.418528,-1.20758,0.931621,0.845676,0.190169,0,0,0.0978652,0.12232,49.55,105.632,33.3124,1.85939,0.427788,-1.13653,1.21184,1.23493,0.0132863
1712840645367132884,49.565,105.613,33.2855,2.13672,0.435747,-1.20288,0.843364,0.878702,0.276447,0,0,0.100154,0.126501,49.5874,105.641,33.2896,1.88345,0.453351,-1.13581,1.19543,1.32087,0.0582425
1712840645387121466,49.6079,105.622,33.2615,2.15283,0.45378,-1.19663,0.770022,0.927238,0.345846,0,0,0.102356,0.131081,49.6253,105.65,33.2669,1.90725,0.480602,-1.13421,1.18504,1.4038,0.10052
1712840645407151090,49.6511,105.631,33.2376,2.16761,0.472939,-1.18912,0.710583,0.99097,0.402832,0,0,0.104569,0.135991,49.6637,105.66,33.2443,1.93089,0.509483,-1.1318,1.18049,1.48375,0.1402
1712840645427147793,49.6946,105.641,33.2139,2.18133,0.493508,-1.18057,0.66256,1.06788,0.450677,0,0,0.106906,0.141124,49.7025,105.67,33.2217,1.9542,0.539609,-1.12896,1.15091,1.52887,0.143705
1712840645446897685,49.7383,105.651,33.1904,2.19416,0.515705,-1.17129,0.621909,1.15296,0.47448,0,0,0.109474,0.146442,49.7418,105.681,33.1991,1.97698,0.570637,-1.12605,1.12857,1.5739,0.147327
1712840645467037691,49.7823,105.661,33.1671,2.20624,0.539656,-1.16171,0.586324,1.24261,0.481197,0,0,0.112371,0.15187,49.7816,105.693,33.1766,1.99938,0.602564,-1.12307,1.11322,1.61882,0.151077
1712840645487104866,49.8266,105.672,33.144,2.21764,0.565418,-1.1521,0.553994,1.33354,0.478678,0,0,0.115667,0.157455,49.8218,105.706,33.1542,2.02155,0.635388,-1.12001,1.10462,1.66356,0.154965
1712840645507116027,49.8666,105.683,33.1233,2.22736,0.59015,-1.14354,0.52676,1.41415,0.472237,0,0,0.119002,0.163094,49.8625,105.719,33.1318,2.04349,0.66907,-1.11687,1.09008,1.70453,0.159421
1712840645527218545,49.9157,105.696,33.0982,2.2386,0.622311,-1.13328,0.495593,1.50873,0.459394,0,0,0.123535,0.168763,49.9036,105.732,33.1095,2.06519,0.703567,-1.11363,1.08121,1.74513,0.163893
1712840645547057718,49.9606,105.709,33.0757,2.24826,0.653314,-1.1242,0.470432,1.591,0.449235,0,0,0.128028,0.174463,49.9451,105.747,33.0873,2.08677,0.738873,-1.11031,1.07783,1.78534,0.168392
1712840645567077315,50.0056,105.722,33.0533,2.25744,0.685923,-1.11532,0.448668,1.66911,0.438883,0,0,0.132799,0.18021,49.987,105.762,33.0651,2.10834,0.774978,-1.1069,1.07973,1.82514,0.172929
1712840645590595080,50.0509,105.736,33.0311,2.26623,0.720051,-1.10665,0.430753,1.7431,0.428247,0,0,0.137765,0.185991,50.0294,105.778,33.043,2.12991,0.811795,-1.10351,1.07811,1.85634,0.166778
1712840645607131278,50.0963,105.751,33.009,2.2747,0.755617,-1.09821,0.417092,1.81264,0.413522,0,0,0.142825,0.191733,50.0722,105.794,33.021,2.15148,0.849223,-1.10018,1.0792,1.88629,0.167148
1712840645627234625,50.1418,105.767,32.9871,2.28295,0.792531,-1.09012,0.408233,1.87828,0.396037,0,0,0.147879,0.197463,50.1155,105.812,32.999,2.1731,0.887238,-1.09678,1.08289,1.91501,0.173814
1712840645647173298,50.1876,105.783,32.9654,2.29107,0.830733,-1.08235,0.404887,1.94156,0.38131,0,0,0.152878,0.203126,50.1592,105.83,32.9771,2.19482,0.925816,-1.09319,1.0891,1.94252,0.186551
1712840645667134879,50.2335,105.8,32.9438,2.29918,0.870184,-1.07483,0.407311,2.00319,0.371208,0,0,0.157786,0.208761,50.2033,105.849,32.9553,2.21651,0.965011,-1.08969,1.08043,1.97662,0.165031
1712840645687218162,50.2795,105.818,32.9224,2.30739,0.910824,-1.0676,0.414559,2.06009,0.35052,0,0,0.162578,0.214363,50.2478,105.868,32.9335,2.23805,1.00486,-1.08654,1.07501,2.00834,0.150786
1712840645707164033,50.3258,105.836,32.9011,2.31579,0.952562,-1.06085,0.426226,2.11329,0.324268,0,0,0.167247,0.219915,50.2928,105.889,32.9118,2.25953,1.04533,-1.08361,1.07271,2.03775,0.143581
1712840645727262198,50.3722,105.856,32.88,2.32447,0.99534,-1.05463,0.441657,2.16425,0.298433,0,0,0.171793,0.225422,50.3382,105.91,32.8901,2.28113,1.08608,-1.08141,1.08833,2.03753,0.0770509
1712840645747394183,50.4188,105.876,32.8589,2.33346,1.03907,-1.04913,0.45844,2.20729,0.247613,0,0,0.176222,0.230778,50.384,105.932,32.8685,2.30307,1.12683,-1.08047,1.10598,2.03664,0.018515
1712840645767120265,50.4655,105.897,32.838,2.34281,1.08359,-1.04484,0.476747,2.24393,0.181121,0,0,0.180541,0.235994,50.4303,105.955,32.8469,2.32539,1.16754,-1.08062,1.12558,2.03509,-0.0322718
1712840645787319932,50.5125,105.919,32.8171,2.35255,1.12879,-1.04193,0.497531,2.27598,0.109997,0,0,0.184751,0.241041,50.4771,105.979,32.8253,2.34811,1.20823,-1.08171,1.14705,2.03288,-0.0755542
1712840645807012181,50.5596,105.942,32.7963,2.36274,1.1746,-1.04043,0.521777,2.30423,0.0405375,0,0,0.188851,0.245902,50.5243,106.004,32.8036,2.37128,1.24886,-1.0836,1.17032,2.03003,-0.111577
1712840645827240249,50.607,105.966,32.7755,2.37345,1.22093,-1.04028,0.550315,2.32886,-0.0238333,0,0,0.192842,0.250541,50.5719,106.029,32.782,2.39375,1.28868,-1.08597,1.07813,1.95283,-0.124421
1712840645847175233,50.6546,105.991,32.7547,2.38478,1.26772,-1.04139,0.582895,2.34828,-0.0864631,0,0,0.196739,0.254992,50.62,106.055,32.7602,2.41448,1.32698,-1.08853,0.997457,1.87696,-0.131214
1712840645867196114,50.7024,106.017,32.7338,2.39677,1.31482,-1.0437,0.616797,2.36108,-0.144324,0,0,0.200642,0.259204,50.6685,106.082,32.7384,2.43372,1.36377,-1.09118,0.927928,1.80238,-0.132158
1712840645887133366,50.7504,106.044,32.7129,2.40943,1.36209,-1.04713,0.647387,2.36428,-0.196779,0,0,0.204707,0.263216,50.7173,106.11,32.7166,2.45314,1.40057,-1.09389,1.0143,1.87593,-0.137849
1712840645906973634,50.7988,106.072,32.692,2.42264,1.40936,-1.05136,0.672739,2.36095,-0.221878,0,0,0.209073,0.267092,50.7666,106.138,32.6947,2.47428,1.43873,-1.09665,1.09868,1.93857,-0.137779
1712840645927107476,50.8474,106.1,32.6709,2.4363,1.45649,-1.05585,0.693491,2.35151,-0.224268,0,0,0.213691,0.27089,50.8163,106.167,32.6727,2.49708,1.47804,-1.09936,1.18107,1.99061,-0.132132
1712840645947189254,50.8962,106.13,32.6497,2.45037,1.5034,-1.06022,0.713711,2.33878,-0.211697,0,0,0.218366,0.274576,50.8665,106.197,32.6507,2.52151,1.51829,-1.1019,1.26148,2.03237,-0.121087
1712840645968254448,50.9454,106.16,32.6285,2.46489,1.55005,-1.06425,0.738791,2.3267,-0.189941,0,0,0.222862,0.278171,50.9172,106.228,32.6286,2.5467,1.55819,-1.10335,1.25885,1.95756,-0.0248508
1712840645987200547,50.9948,106.192,32.6072,2.48,1.59652,-1.06767,0.774759,2.32208,-0.148226,0,0,0.226993,0.281557,50.9684,106.26,32.6066,2.57189,1.5966,-1.10292,1.26037,1.88389,0.0672631
1712840646007212826,51.0446,106.224,32.5858,2.49596,1.64298,-1.07006,0.822715,2.32359,-0.0900984,0,0,0.230749,0.284721,51.0201,106.292,32.5845,2.59714,1.63355,-1.10069,1.26589,1.81136,0.155347
1712840646027317078,51.0947,106.258,32.5644,2.51297,1.68947,-1.07122,0.879936,2.32468,-0.0247723,0,0,0.234282,0.287633,51.0723,106.325,32.5625,2.62255,1.66906,-1.09673,1.27525,1.73997,0.239493
1712840646047292933,51.1451,106.292,32.5429,2.53119,1.73592,-1.07102,0.942645,2.31907,0.0447298,0,0,0.237802,0.290312,51.125,106.359,32.5407,2.64793,1.70351,-1.09082,1.26303,1.7048,0.351216
1712840646067146650,51.1959,106.327,32.5215,2.5507,1.78218,-1.06926,1.00876,2.3054,0.132879,0,0,0.241509,0.292779,51.1782,106.393,32.5189,2.6731,1.73725,-1.08271,1.25457,1.66873,0.459432
1712840646087182671,51.2471,106.363,32.5002,2.57154,1.82806,-1.06559,1.07415,2.27968,0.235108,0,0,0.245534,0.295075,51.2319,106.428,32.4974,2.69813,1.77025,-1.07247,1.24975,1.6318,0.564195
1712840646107121960,51.2988,106.4,32.4789,2.59364,1.87328,-1.05978,1.13513,2.24006,0.345737,0,0,0.249918,0.297249,51.2861,106.464,32.476,2.72325,1.80243,-1.06085,1.2619,1.58595,0.597826
1712840646127234260,51.3509,106.438,32.4578,2.61687,1.91752,-1.05195,1.18572,2.18079,0.433489,0,0,0.254619,0.299258,51.3408,106.5,32.4549,2.74862,1.83369,-1.04856,1.27601,1.54011,0.63081
1712840646147207918,51.4035,106.477,32.4369,2.64101,1.96042,-1.04255,1.22652,2.1065,0.504385,0,0,0.259533,0.301098,51.3961,106.537,32.4341,2.7743,1.86404,-1.03562,1.292,1.49429,0.663145
1712840646167060449,51.4565,106.516,32.4161,2.66588,2.00172,-1.03183,1.26004,2.0226,0.566425,0,0,0.264526,0.30275,51.4518,106.575,32.4135,2.80031,1.89346,-1.02204,1.30979,1.4485,0.69483
1712840646187338268,51.5101,106.557,32.3956,2.69138,2.04128,-1.01992,1.28895,1.93319,0.623285,0,0,0.269464,0.304229,51.5081,106.613,32.3932,2.82617,1.92191,-1.0081,1.27641,1.39589,0.699412
1712840646207212600,51.5642,106.598,32.3753,2.71741,2.07901,-1.00704,1.31352,1.83862,0.662715,0,0,0.274231,0.30556,51.5648,106.652,32.3732,2.85141,1.94931,-0.994052,1.24828,1.34427,0.705215
1712840646227191495,51.6188,106.64,32.3553,2.7439,2.11482,-0.993498,1.33515,1.74196,0.689717,0,0,0.278744,0.306758,51.6221,106.691,32.3535,2.87613,1.97568,-0.97988,1.22525,1.29361,0.712191
1712840646247371785,51.674,106.683,32.3356,2.7708,2.14869,-0.979494,1.35424,1.64537,0.709921,0,0,0.282952,0.307836,51.6799,106.731,32.334,2.90045,2.00106,-0.965557,1.20714,1.24391,0.720288
1712840646267233143,51.7296,106.726,32.3161,2.79805,2.18064,-0.965125,1.37042,1.54983,0.726636,0,0,0.28683,0.308777,51.7381,106.771,32.3148,2.92462,2.02541,-0.950693,1.21086,1.19081,0.765719
1712840646287102883,51.7859,106.77,32.297,2.82561,2.21071,-0.950313,1.3855,1.45785,0.756398,0,0,0.290375,0.309575,51.7969,106.812,32.296,2.9489,2.04869,-0.934941,1.21708,1.13708,0.80921
1712840646307330949,51.8427,106.814,32.2781,2.85346,2.23897,-0.934795,1.39887,1.36825,0.796298,0,0,0.293603,0.310239,51.8561,106.853,32.2774,2.97332,2.07088,-0.918338,1.22571,1.08279,0.850793
1712840646327214869,51.9,106.859,32.2596,2.88155,2.26545,-0.91842,1.41014,1.27957,0.841565,0,0,0.296547,0.31075,51.9158,106.895,32.2593,2.99739,2.09173,-0.901237,1.18227,1.00234,0.859178
1712840646347174911,51.9579,106.905,32.2414,2.90983,2.29013,-0.901254,1.41683,1.18862,0.872529,0,0,0.299242,0.311124,51.976,106.937,32.2414,3.02065,2.111,-0.883975,1.14456,0.924648,0.866948
1712840646367076172,52.0164,106.951,32.2235,2.9382,2.31298,-0.883599,1.41908,1.09529,0.891721,0,0,0.301732,0.311379,52.0366,106.979,32.2239,3.04321,2.12874,-0.866563,1.1124,0.849666,0.874123
1712840646387083691,52.0755,106.998,32.2061,2.96656,2.33393,-0.865628,1.41684,0.999487,0.904777,0,0,0.304058,0.311477,52.0977,107.022,32.2067,3.06518,2.145,-0.849014,1.08561,0.777336,0.880719
1712840646407140932,52.1351,107.044,32.1889,2.99484,2.35294,-0.847429,1.40974,0.901035,0.914918,0,0,0.306244,0.311455,52.1592,107.065,32.1899,3.08616,2.15998,-0.831233,1.01337,0.720299,0.896997
1712840646427267541,52.1953,107.092,32.1722,3.02292,2.36995,-0.829029,1.39762,0.800191,0.925178,0,0,0.308296,0.311355,52.2211,107.108,32.1735,3.10586,2.17371,-0.813323,0.959017,0.653473,0.894071
1712840646447210378,52.256,107.139,32.1558,3.05069,2.38493,-0.810474,1.37844,0.69707,0.929624,0,0,0.31019,0.311137,52.2835,107.152,32.1574,3.12458,2.18612,-0.795471,0.913829,0.587812,0.891121
1712840646468432696,52.3173,107.187,32.1397,3.07801,2.39783,-0.791871,1.35157,0.592931,0.930493,0,0,0.311888,0.310882,52.3461,107.196,32.1417,3.14248,2.19723,-0.777678,0.8775,0.523304,0.888153
1712840646487310091,52.3791,107.235,32.1241,3.10471,2.40865,-0.773256,1.31726,0.489043,0.930759,0,0,0.313356,0.310524,52.4091,107.24,32.1263,3.15973,2.20706,-0.759945,0.849726,0.45994,0.885169
1712840646507067007,52.4415,107.283,32.1088,3.13065,2.4174,-0.754643,1.27626,0.386307,0.930834,0,0,0.314566,0.31007,52.4725,107.284,32.1113,3.17652,2.21564,-0.742271,0.830203,0.397708,0.882173
1712840646527092033,52.5043,107.332,32.0939,3.15572,2.42411,-0.736018,1.23016,0.285348,0.931899,0,0,0.315507,0.30952,52.5362,107.328,32.0966,3.193,2.22298,-0.724658,0.818626,0.336598,0.879169
1712840646547136891,52.5677,107.38,32.0794,3.17984,2.42883,-0.717362,1.1809,0.186527,0.933935,0,0,0.316184,0.308832,52.6002,107.373,32.0823,3.20999,2.22887,-0.706617,0.880581,0.252414,0.924202
1712840646567048307,52.6315,107.429,32.0652,3.20298,2.43159,-0.698465,1.13382,0.090633,0.958978,0,0,0.316614,0.307994,52.6646,107.417,32.0683,3.2282,2.23309,-0.687717,0.940282,0.17046,0.965154
1712840646587036519,52.6958,107.478,32.0514,3.22522,2.43246,-0.678894,1.09126,-0.00341987,0.999371,0,0,0.316841,0.306925,52.7294,107.462,32.0548,3.24759,2.2357,-0.668038,0.99777,0.0907031,1.00214
1712840646607207825,52.7605,107.526,32.0381,3.24668,2.43146,-0.658444,1.05589,-0.096768,1.04581,0,0,0.31692,0.305615,52.7945,107.507,32.0416,3.2681,2.23673,-0.647657,1.05309,0.0131123,1.03529
1712840646627033832,52.8257,107.575,32.0251,3.26752,2.42859,-0.637054,1.03015,-0.190182,1.0926,0,0,0.316903,0.304097,52.8601,107.551,32.0289,3.28873,2.23639,-0.626716,1.01115,-0.0472482,1.0585
