timestamp,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,cur_ax,cur_ay,cur_az,not_use,not_use,cur_yaw,des_yaw,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_acc_x,des_acc_y,des_acc_z
1719655873751586213,0.0119767,0.000730552,2.00113,0.110689,0.00553905,0.00805047,0.611784,0.0137467,0.0298806,0,0,-0.0237989,-0.0348475,0.0193651,0.000988467,2.0013,0.134245,0.00497069,0.00803137,0.571555,0.00319296,0.0228217
1719655873771686934,0.0143141,0.000843914,2.00129,0.12312,0.00578887,0.00863445,0.63133,0.0112546,0.0284146,0,0,-0.0259071,-0.0367694,0.0221653,0.00108835,2.00147,0.145827,0.00500893,0.00849265,0.586516,0.000639914,0.023306
1719655873791635613,0.0169041,0.00096178,2.00147,0.135944,0.00598966,0.00919033,0.651095,0.0088242,0.027272,0,0,-0.0279524,-0.0386753,0.0252001,0.00118849,2.00164,0.157704,0.00499665,0.00896362,0.601177,-0.00185862,0.023792
1719655873811789821,0.0197545,0.00108317,2.00166,0.149163,0.00614145,0.00972777,0.670759,0.00633515,0.0265429,0,0,-0.0299404,-0.0405657,0.0284754,0.00128802,2.00183,0.169873,0.0049547,0.00939304,0.615645,-0.00234574,0.019186
1719655873831672375,0.0228732,0.0012071,2.00186,0.162769,0.00624195,0.0102382,0.689644,0.00368611,0.0241892,0,0,-0.0318806,-0.0424409,0.0319969,0.00138661,2.00202,0.182328,0.00490246,0.00973252,0.629797,-0.00288714,0.0147986
1719655873851706154,0.0262677,0.00133249,2.00207,0.17674,0.00628801,0.0106868,0.707231,0.000908267,0.0204907,0,0,-0.0337843,-0.0442982,0.0357704,0.00148404,2.00222,0.195063,0.00483885,0.00998642,0.643634,-0.00348227,0.0106267
1719655873871632102,0.0299451,0.00145825,2.00229,0.191048,0.0062784,0.0110539,0.723184,-0.00185107,0.0161198,0,0,-0.0356629,-0.0456935,0.0398015,0.00158018,2.00242,0.208111,0.00477856,0.0101638,0.661133,-0.002538,0.0071398
1719655873891689272,0.0339116,0.00158327,2.00251,0.205656,0.00621537,0.0113329,0.737408,-0.00439724,0.0117878,0,0,-0.0375254,-0.0462304,0.0440971,0.00167531,2.00262,0.221506,0.00473771,0.010273,0.678265,-0.00153719,0.00379867
1719655873911740428,0.0381731,0.00170655,2.00274,0.220534,0.00610555,0.0115269,0.750171,-0.00648675,0.00761235,0,0,-0.0393651,-0.0459704,0.0486641,0.00176974,2.00283,0.235245,0.00470487,0.0103004,0.695589,-0.00172377,-0.00102443
1719655873931679514,0.0427346,0.00182725,2.00297,0.235657,0.00596051,0.0116334,0.761995,-0.00788955,0.00291886,0,0,-0.0411428,-0.0449721,0.0535092,0.00186349,2.00303,0.249326,0.00466968,0.0102334,0.712514,-0.0017717,-0.00563817
1719655873951560857,0.0476009,0.00194483,2.0032,0.251012,0.0057952,0.0116413,0.77359,-0.00851242,-0.00219254,0,0,-0.0427802,-0.0432962,0.0586393,0.00195653,2.00324,0.263743,0.00463491,0.0100762,0.729042,-0.0016831,-0.0100456
1719655873971710795,0.0527767,0.00205903,2.00344,0.266603,0.00562483,0.0115453,0.785622,-0.00841654,-0.00741692,0,0,-0.0441684,-0.041054,0.064061,0.00204884,2.00344,0.27847,0.00459242,0.00984191,0.743599,-0.002537,-0.0133575
1719655873991826642,0.0582667,0.00216988,2.00367,0.282443,0.00546221,0.011348,0.798562,-0.00777504,-0.0122246,0,0,-0.0451832,-0.0383472,0.0697801,0.00214013,2.00363,0.293484,0.00453457,0.009543,0.757813,-0.00322026,-0.0165065
1719655874011736837,0.0640762,0.00227763,2.00389,0.298553,0.00531568,0.0110597,0.812497,-0.00685669,-0.0165395,0,0,-0.0457041,-0.0352391,0.0758022,0.00223009,2.00382,0.308779,0.00445788,0.00918019,0.771607,-0.00441543,-0.0197462
1719655874031679598,0.0702107,0.00238263,2.00411,0.314948,0.00518779,0.0106884,0.827161,-0.00596097,-0.020568,0,0,-0.0456322,-0.0317884,0.082133,0.0023183,2.004,0.324346,0.00435926,0.00875428,0.78506,-0.00541396,-0.0228172
1719655874051664138,0.0766761,0.00248524,2.00432,0.331641,0.00507523,0.0102383,0.842088,-0.00536466,-0.0244256,0,0,-0.0449021,-0.0280301,0.0887778,0.00240434,2.00417,0.340179,0.00424261,0.00826862,0.798176,-0.00621892,-0.0257219
1719655874071672498,0.0834784,0.00258569,2.00452,0.34863,0.00496986,0.00971215,0.856738,-0.00526474,-0.0281672,0,0,-0.0434884,-0.0240293,0.0957419,0.00248785,2.00433,0.356262,0.00410328,0.00773404,0.810045,-0.00767785,-0.0277152
1719655874091604809,0.0906232,0.00268401,2.00471,0.365905,0.00486077,0.00911429,0.870643,-0.00574275,-0.0315339,0,0,-0.0414049,-0.0198452,0.10303,0.00256829,2.00448,0.372579,0.00393696,0.00716084,0.821607,-0.00891744,-0.0295834
1719655874111746543,0.0981164,0.00278002,2.00488,0.383448,0.00473632,0.00845297,0.883407,-0.00679282,-0.0345077,0,0,-0.0386993,-0.0155121,0.110646,0.00264519,2.00461,0.389116,0.00374986,0.00655787,0.832054,-0.00975884,-0.0306959
1719655874131629591,0.105963,0.00287329,2.00504,0.401232,0.00458578,0.00773759,0.894796,-0.00833203,-0.0368854,0,0,-0.0354454,-0.0110619,0.118596,0.00271819,2.00474,0.405859,0.00354795,0.00593372,0.842232,-0.0103994,-0.0317016
1719655874152261176,0.114167,0.00296322,2.00519,0.41923,0.00440084,0.00698048,0.904704,-0.0101998,-0.0386829,0,0,-0.0317335,-0.00651687,0.126882,0.00278705,2.00485,0.422799,0.00333686,0.00527587,0.851687,-0.0106774,-0.0340563
1719655874171702082,0.122733,0.00304906,2.00532,0.43741,0.00417702,0.00618774,0.913111,-0.0121821,-0.040533,0,0,-0.0276629,-0.00189765,0.135509,0.00285164,2.00495,0.439925,0.0031221,0.00457255,0.860891,-0.0107686,-0.0362487
1719655874191694150,0.131665,0.00313004,2.00544,0.455745,0.00391435,0.00535791,0.920181,-0.0140457,-0.0423917,0,0,-0.0233316,0.00277962,0.14448,0.00291193,2.00503,0.457233,0.00290734,0.00382698,0.869847,-0.0106762,-0.0382815
1719655874211937743,0.140964,0.00320541,2.00554,0.47421,0.00361741,0.00449133,0.926195,-0.0155784,-0.0441917,0,0,-0.0188193,0.00751118,0.1538,0.00296803,2.0051,0.474725,0.00270667,0.0030423,0.879309,-0.00936779,-0.0401615
1719655874231673585,0.150634,0.00327456,2.00562,0.492788,0.00329452,0.00358993,0.931477,-0.0166154,-0.045863,0,0,-0.0141921,0.0122936,0.163471,0.00302038,2.00516,0.492403,0.00253354,0.0022215,0.888489,-0.00792294,-0.0418943
1719655874251584327,0.160676,0.00333709,2.00568,0.511467,0.00295704,0.00265638,0.936376,-0.0170167,-0.0474101,0,0,-0.00950053,0.0171122,0.173497,0.00306957,2.00519,0.510263,0.00239065,0.0013675,0.897389,-0.0063441,-0.0434823
1719655874271666300,0.171093,0.00339284,2.00572,0.530242,0.00261876,0.00169293,0.94121,-0.0166847,-0.0488556,0,0,-0.0047789,0.0219295,0.183882,0.00311625,2.00521,0.528272,0.00228358,0.000489576,0.903476,-0.00434667,-0.0442908
1719655874291685831,0.181886,0.00344194,2.00575,0.549116,0.00229474,0.000702672,0.946211,-0.0155907,-0.0500652,0,0,-4.69706e-05,0.0267116,0.194629,0.00316119,2.00521,0.546401,0.00221744,-0.000403376,0.9094,-0.00225043,-0.0449856
1719655874311745238,0.193058,0.00348482,2.00575,0.568092,0.00199999,-0.000309452,0.951371,-0.0137696,-0.0510524,0,0,0.00468649,0.0315258,0.205739,0.00320531,2.00519,0.564652,0.00220639,-0.00124766,0.915711,0.00116033,-0.0394791
1719655874331603622,0.204611,0.00352222,2.00573,0.587172,0.00174821,-0.00132086,0.956704,-0.0113085,-0.0495486,0,0,0.00941923,0.0364322,0.217216,0.0032499,2.00516,0.583028,0.00226445,-0.00198396,0.921853,0.00466044,-0.0341858
1719655874353129594,0.216546,0.00355512,2.0057,0.606359,0.00155144,-0.00227999,0.961883,-0.00827877,-0.0459943,0,0,0.0141533,0.0414108,0.229061,0.00329646,2.00512,0.601527,0.00240818,-0.00262489,0.928008,0.00971447,-0.0299343
1719655874371740080,0.228866,0.00358472,2.00564,0.625644,0.00142051,-0.00315948,0.966515,-0.00473003,-0.0416614,0,0,0.0188923,0.0464431,0.241277,0.00334691,2.00506,0.620147,0.00265312,-0.0031824,0.933991,0.0147817,-0.0258424
1719655874391748100,0.241572,0.00361245,2.00557,0.645014,0.00136576,-0.00394519,0.970416,-0.000650557,-0.0367545,0,0,0.0236422,0.051514,0.253868,0.00340326,2.00499,0.638885,0.00299953,-0.00365964,0.939804,0.0198613,-0.0219075
1719655874411602715,0.254667,0.00363993,2.00549,0.664455,0.0013985,-0.00463075,0.973523,0.00402956,-0.031676,0,0,0.0284189,0.0566011,0.266834,0.00346767,2.00491,0.657724,0.00346329,-0.00407121,0.944009,0.0265026,-0.019266
1719655874431729293,0.268151,0.00366905,2.00539,0.68395,0.0015313,-0.00521809,0.975868,0.00936522,-0.0270473,0,0,0.0332372,0.0616843,0.280177,0.00354267,2.00483,0.676645,0.00405915,-0.00443092,0.948084,0.0330713,-0.0167211
1719655874451762632,0.282025,0.00370194,2.00528,0.703485,0.00177793,-0.00571765,0.977574,0.0154241,-0.0228779,0,0,0.0381066,0.0667529,0.2939,0.00363091,2.00473,0.695646,0.00478566,-0.00474069,0.95203,0.0395679,-0.0142715
1719655874471671863,0.29629,0.00374103,2.00516,0.723049,0.00215343,-0.0061374,0.978771,0.0222555,-0.019053,0,0,0.0430306,0.0712458,0.308003,0.00373453,2.00464,0.714691,0.00557571,-0.00510713,0.952458,0.0394206,-0.0223073
1719655874491630855,0.310947,0.00378904,2.00503,0.74263,0.00267295,-0.0065155,0.979172,0.0297895,-0.0195086,0,0,0.0480049,0.0746618,0.322488,0.00385391,2.00453,0.733743,0.00636184,-0.00563036,0.952712,0.0391764,-0.0299509
1719655874512389726,0.325996,0.00384898,2.0049,0.762211,0.00334678,-0.00694116,0.978845,0.0375795,-0.0235497,0,0,0.0530047,0.0771289,0.337353,0.003989,2.00441,0.752813,0.00714886,-0.00629418,0.954222,0.0395076,-0.0363743
1719655874532054003,0.341436,0.00392393,2.00476,0.78178,0.00417297,-0.00746605,0.9779,0.0448949,-0.0292561,0,0,0.0579629,0.0787656,0.3526,0.0041399,2.00428,0.771911,0.00794142,-0.0070831,0.955504,0.0397301,-0.0424618
1719655874552042950,0.357267,0.0040168,2.0046,0.801323,0.00513452,-0.008117,0.976371,0.051009,-0.0359453,0,0,0.0627664,0.0796337,0.36823,0.00430668,2.00413,0.791032,0.00873735,-0.00799044,0.956561,0.0398456,-0.0482182
1719655874571743374,0.373488,0.00413002,2.00443,0.820832,0.00620179,-0.00890415,0.974386,0.0554021,-0.0427858,0,0,0.0672736,0.0798743,0.384242,0.00448954,2.00396,0.810189,0.00955475,-0.00900235,0.959132,0.0418648,-0.0529253
1719655874591710179,0.3901,0.00426533,2.00424,0.840297,0.0073376,-0.00982291,0.972131,0.0578589,-0.0489904,0,0,0.0713307,0.079616,0.400638,0.00468913,2.00377,0.829395,0.0104108,-0.0101056,0.961477,0.0437096,-0.0573533
1719655874613903142,0.4071,0.00442373,2.00404,0.859717,0.00850435,-0.0108579,0.969824,0.058556,-0.0544328,0,0,0.0747935,0.0789602,0.417418,0.00490627,2.00355,0.848674,0.0113114,-0.0112958,0.966317,0.0463245,-0.0616257
1719655874631722654,0.424488,0.0046055,2.00381,0.879092,0.00967139,-0.0119918,0.967731,0.0579885,-0.0590514,0,0,0.0775498,0.0779996,0.434585,0.00514193,2.00331,0.868046,0.0122626,-0.0125688,0.970816,0.0487598,-0.0656284
1719655874651842764,0.442263,0.00481046,2.00356,0.898429,0.01082,-0.0132183,0.966122,0.056836,-0.0635936,0,0,0.0795331,0.0767606,0.45214,0.00539708,2.00305,0.887504,0.0132606,-0.0139192,0.974982,0.0510184,-0.0693656
1719655874671646638,0.460425,0.00503815,2.00328,0.917743,0.0119458,-0.0145337,0.965375,0.0558165,-0.0679737,0,0,0.0807265,0.0753133,0.470086,0.00567261,2.00276,0.907033,0.0142977,-0.0152884,0.977864,0.0526658,-0.0675574
